merchant_id,merchant_name,cuisine_type,city
GF-07413,Resto GrabMantap 7412,Beverages,Makassar
GF-07414,Resto GrabMantap 7413,Fast Food,Surabaya
GF-07415,Resto GrabMantap 7414,Fast Food,Medan
GF-07416,Resto GrabMantap 7415,Snacks,Surabaya
GF-07417,Resto GrabMantap 7416,Beverages,Tangerang
GF-07418,Resto GrabMantap 7417,Seafood,Tangerang
GF-07419,Resto GrabMantap 7418,Snacks,Bogor
GF-07420,Resto GrabMantap 7419,Seafood,Surabaya
GF-07421,Resto GrabMantap 7420,Snacks,Medan
GF-07422,Resto GrabMantap 7421,Snacks,Jakarta
GF-07423,Resto GrabMantap 7422,Beverages,Surabaya
GF-07424,Resto GrabMantap 7423,Martabak,Bandung
GF-07425,Resto GrabMantap 7424,Snacks,Bogor
GF-07426,Resto GrabMantap 7425,Ayam Geprek,Depok
GF-07427,Resto GrabMantap 7426,Beverages,Makassar
GF-07428,Resto GrabMantap 7427,Seafood,Depok
GF-07429,Resto GrabMantap 7428,Snacks,Bekasi
GF-07430,Resto GrabMantap 7429,Snacks,Bali
GF-07431,Resto GrabMantap 7430,Beverages,Bali
GF-07432,Resto GrabMantap 7431,Martabak,Jakarta
GF-07433,Resto GrabMantap 7432,Beverages,Bogor
GF-07434,Resto GrabMantap 7433,Ayam Geprek,Bekasi
GF-07435,Resto GrabMantap 7434,Fast Food,Bandung
GF-07436,Resto GrabMantap 7435,Snacks,Depok
GF-07437,Resto GrabMantap 7436,Beverages,Bandung
GF-07438,Resto GrabMantap 7437,Beverages,Bali
GF-07439,Resto GrabMantap 7438,Beverages,Tangerang
GF-07440,Resto GrabMantap 7439,Fast Food,Medan
GF-07441,Resto GrabMantap 7440,Seafood,Makassar
GF-07442,Resto GrabMantap 7441,Martabak,Medan
GF-07443,Resto GrabMantap 7442,Martabak,Bali
GF-07444,Resto GrabMantap 7443,Fast Food,Bekasi
GF-07445,Resto GrabMantap 7444,Martabak,Bali
GF-07446,Resto GrabMantap 7445,Fast Food,Jakarta
GF-07447,Resto GrabMantap 7446,Seafood,Depok
GF-07448,Resto GrabMantap 7447,Seafood,Bali
GF-07449,Resto GrabMantap 7448,Snacks,Bandung
GF-07450,Resto GrabMantap 7449,Seafood,Bali
GF-07451,Resto GrabMantap 7450,Seafood,Bekasi
GF-07452,Resto GrabMantap 7451,Seafood,Bekasi
GF-07453,Resto GrabMantap 7452,Seafood,Jakarta
GF-07454,Resto GrabMantap 7453,Fast Food,Bali
GF-07455,Resto GrabMantap 7454,Martabak,Bekasi
GF-07456,Resto GrabMantap 7455,Seafood,Depok
GF-07457,Resto GrabMantap 7456,Martabak,Surabaya
GF-07458,Resto GrabMantap 7457,Beverages,Jakarta
GF-07459,Resto GrabMantap 7458,Martabak,Depok
GF-07460,Resto GrabMantap 7459,Martabak,Medan
GF-07461,Resto GrabMantap 7460,Fast Food,Jakarta
GF-07462,Resto GrabMantap 7461,Ayam Geprek,Bogor
GF-07463,Resto GrabMantap 7462,Fast Food,Makassar
GF-07464,Resto GrabMantap 7463,Martabak,Bogor
GF-07465,Resto GrabMantap 7464,Beverages,Bali
GF-07466,Resto GrabMantap 7465,Beverages,Jakarta
GF-07467,Resto GrabMantap 7466,Snacks,Bandung
GF-07468,Resto GrabMantap 7467,Ayam Geprek,Bandung
GF-07469,Resto GrabMantap 7468,Seafood,Depok
GF-07470,Resto GrabMantap 7469,Snacks,Bogor
GF-07471,Resto GrabMantap 7470,Snacks,Bandung
GF-07472,Resto GrabMantap 7471,Martabak,Bogor
GF-07473,Resto GrabMantap 7472,Beverages,Makassar
GF-07474,Resto GrabMantap 7473,Seafood,Jakarta
GF-07475,Resto GrabMantap 7474,Ayam Geprek,Medan
GF-07476,Resto GrabMantap 7475,Snacks,Jakarta
GF-07477,Resto GrabMantap 7476,Seafood,Bogor
GF-07478,Resto GrabMantap 7477,Beverages,Bali
GF-07479,Resto GrabMantap 7478,Ayam Geprek,Makassar
GF-07480,Resto GrabMantap 7479,Beverages,Depok
GF-07481,Resto GrabMantap 7480,Ayam Geprek,Jakarta
GF-07482,Resto GrabMantap 7481,Seafood,Bekasi
GF-07483,Resto GrabMantap 7482,Snacks,Bali
GF-07484,Resto GrabMantap 7483,Seafood,Bogor
GF-07485,Resto GrabMantap 7484,Martabak,Bali
GF-07486,Resto GrabMantap 7485,Seafood,Makassar
GF-07487,Resto GrabMantap 7486,Ayam Geprek,Depok
GF-07488,Resto GrabMantap 7487,Fast Food,Surabaya
GF-07489,Resto GrabMantap 7488,Snacks,Medan
GF-07490,Resto GrabMantap 7489,Ayam Geprek,Bekasi
GF-07491,Resto GrabMantap 7490,Snacks,Depok
GF-07492,Resto GrabMantap 7491,Seafood,Bandung
GF-07493,Resto GrabMantap 7492,Fast Food,Jakarta
GF-07494,Resto GrabMantap 7493,Martabak,Makassar
GF-07495,Resto GrabMantap 7494,Beverages,Tangerang
GF-07496,Resto GrabMantap 7495,Martabak,Makassar
GF-07497,Resto GrabMantap 7496,Ayam Geprek,Bekasi
GF-07498,Resto GrabMantap 7497,Fast Food,Jakarta
GF-07499,Resto GrabMantap 7498,Seafood,Bali
GF-07500,Resto GrabMantap 7499,Fast Food,Depok
GF-07501,Resto GrabMantap 7500,Fast Food,Makassar
GF-07502,Resto GrabMantap 7501,Seafood,Medan
GF-07503,Resto GrabMantap 7502,Beverages,Bekasi
GF-07504,Resto GrabMantap 7503,Snacks,Bekasi
GF-07505,Resto GrabMantap 7504,Seafood,Surabaya
GF-07506,Resto GrabMantap 7505,Beverages,Jakarta
GF-07507,Resto GrabMantap 7506,Seafood,Tangerang
GF-07508,Resto GrabMantap 7507,Fast Food,Jakarta
GF-07509,Resto GrabMantap 7508,Seafood,Tangerang
GF-07510,Resto GrabMantap 7509,Beverages,Bekasi
GF-07511,Resto GrabMantap 7510,Martabak,Makassar
GF-07512,Resto GrabMantap 7511,Ayam Geprek,Tangerang
GF-07513,Resto GrabMantap 7512,Seafood,Bogor
GF-07514,Resto GrabMantap 7513,Martabak,Bali
GF-07515,Resto GrabMantap 7514,Fast Food,Medan
GF-07516,Resto GrabMantap 7515,Fast Food,Bali
GF-07517,Resto GrabMantap 7516,Fast Food,Bali
GF-07518,Resto GrabMantap 7517,Martabak,Jakarta
GF-07519,Resto GrabMantap 7518,Fast Food,Bogor
GF-07520,Resto GrabMantap 7519,Fast Food,Depok
GF-07521,Resto GrabMantap 7520,Beverages,Bali
GF-07522,Resto GrabMantap 7521,Fast Food,Tangerang
GF-07523,Resto GrabMantap 7522,Fast Food,Bali
GF-07524,Resto GrabMantap 7523,Snacks,Depok
GF-07525,Resto GrabMantap 7524,Ayam Geprek,Bekasi
GF-07526,Resto GrabMantap 7525,Snacks,Tangerang
GF-07527,Resto GrabMantap 7526,Snacks,Surabaya
GF-07528,Resto GrabMantap 7527,Beverages,Bandung
GF-07529,Resto GrabMantap 7528,Seafood,Makassar
GF-07530,Resto GrabMantap 7529,Martabak,Medan
GF-07531,Resto GrabMantap 7530,Seafood,Bali
GF-07532,Resto GrabMantap 7531,Martabak,Surabaya
GF-07533,Resto GrabMantap 7532,Snacks,Depok
GF-07534,Resto GrabMantap 7533,Seafood,Bali
GF-07535,Resto GrabMantap 7534,Beverages,Bali
GF-07536,Resto GrabMantap 7535,Beverages,Tangerang
GF-07537,Resto GrabMantap 7536,Ayam Geprek,Surabaya
GF-07538,Resto GrabMantap 7537,Martabak,Surabaya
GF-07539,Resto GrabMantap 7538,Martabak,Surabaya
GF-07540,Resto GrabMantap 7539,Martabak,Jakarta
GF-07541,Resto GrabMantap 7540,Fast Food,Bekasi
GF-07542,Resto GrabMantap 7541,Martabak,Tangerang
GF-07543,Resto GrabMantap 7542,Seafood,Jakarta
GF-07544,Resto GrabMantap 7543,Fast Food,Bogor
GF-07545,Resto GrabMantap 7544,Snacks,Medan
GF-07546,Resto GrabMantap 7545,Beverages,Jakarta
GF-07547,Resto GrabMantap 7546,Fast Food,Depok
GF-07548,Resto GrabMantap 7547,Beverages,Bogor
GF-07549,Resto GrabMantap 7548,Ayam Geprek,Depok
GF-07550,Resto GrabMantap 7549,Fast Food,Surabaya
GF-07551,Resto GrabMantap 7550,Ayam Geprek,Surabaya
GF-07552,Resto GrabMantap 7551,Beverages,Bogor
GF-07553,Resto GrabMantap 7552,Snacks,Bandung
GF-07554,Resto GrabMantap 7553,Snacks,Makassar
GF-07555,Resto GrabMantap 7554,Ayam Geprek,Depok
GF-07556,Resto GrabMantap 7555,Fast Food,Tangerang
GF-07557,Resto GrabMantap 7556,Martabak,Bandung
GF-07558,Resto GrabMantap 7557,Seafood,Bogor
GF-07559,Resto GrabMantap 7558,Snacks,Tangerang
GF-07560,Resto GrabMantap 7559,Snacks,Bandung
GF-07561,Resto GrabMantap 7560,Snacks,Tangerang
GF-07562,Resto GrabMantap 7561,Snacks,Bali
GF-07563,Resto GrabMantap 7562,Beverages,Jakarta
GF-07564,Resto GrabMantap 7563,Martabak,Bandung
GF-07565,Resto GrabMantap 7564,Ayam Geprek,Depok
GF-07566,Resto GrabMantap 7565,Seafood,Jakarta
GF-07567,Resto GrabMantap 7566,Seafood,Tangerang
GF-07568,Resto GrabMantap 7567,Snacks,Medan
GF-07569,Resto GrabMantap 7568,Snacks,Jakarta
GF-07570,Resto GrabMantap 7569,Fast Food,Surabaya
GF-07571,Resto GrabMantap 7570,Beverages,Surabaya
GF-07572,Resto GrabMantap 7571,Snacks,Surabaya
GF-07573,Resto GrabMantap 7572,Fast Food,Bekasi
GF-07574,Resto GrabMantap 7573,Martabak,Bandung
GF-07575,Resto GrabMantap 7574,Ayam Geprek,Jakarta
GF-07576,Resto GrabMantap 7575,Beverages,Surabaya
GF-07577,Resto GrabMantap 7576,Beverages,Bali
GF-07578,Resto GrabMantap 7577,Fast Food,Surabaya
GF-07579,Resto GrabMantap 7578,Snacks,Medan
GF-07580,Resto GrabMantap 7579,Beverages,Jakarta
GF-07581,Resto GrabMantap 7580,Seafood,Medan
GF-07582,Resto GrabMantap 7581,Martabak,Depok
GF-07583,Resto GrabMantap 7582,Beverages,Depok
GF-07584,Resto GrabMantap 7583,Snacks,Tangerang
GF-07585,Resto GrabMantap 7584,Snacks,Depok
GF-07586,Resto GrabMantap 7585,Snacks,Bali
GF-07587,Resto GrabMantap 7586,Seafood,Bogor
GF-07588,Resto GrabMantap 7587,Seafood,Bogor
GF-07589,Resto GrabMantap 7588,Beverages,Depok
GF-07590,Resto GrabMantap 7589,Beverages,Tangerang
GF-07591,Resto GrabMantap 7590,Snacks,Makassar
GF-07592,Resto GrabMantap 7591,Seafood,Depok
GF-07593,Resto GrabMantap 7592,Martabak,Bogor
GF-07594,Resto GrabMantap 7593,Beverages,Bali
GF-07595,Resto GrabMantap 7594,Beverages,Bandung
GF-07596,Resto GrabMantap 7595,Ayam Geprek,Surabaya
GF-07597,Resto GrabMantap 7596,Ayam Geprek,Surabaya
GF-07598,Resto GrabMantap 7597,Beverages,Medan
GF-07599,Resto GrabMantap 7598,Snacks,Bali
GF-07600,Resto GrabMantap 7599,Martabak,Tangerang
GF-07601,Resto GrabMantap 7600,Ayam Geprek,Makassar
GF-07602,Resto GrabMantap 7601,Snacks,Makassar
GF-07603,Resto GrabMantap 7602,Ayam Geprek,Jakarta
GF-07604,Resto GrabMantap 7603,Seafood,Jakarta
GF-07605,Resto GrabMantap 7604,Snacks,Bogor
GF-07606,Resto GrabMantap 7605,Snacks,Medan
GF-07607,Resto GrabMantap 7606,Snacks,Surabaya
GF-07608,Resto GrabMantap 7607,Beverages,Bekasi
GF-07609,Resto GrabMantap 7608,Ayam Geprek,Medan
GF-07610,Resto GrabMantap 7609,Beverages,Depok
GF-07611,Resto GrabMantap 7610,Ayam Geprek,Makassar
GF-07612,Resto GrabMantap 7611,Snacks,Tangerang
GF-07613,Resto GrabMantap 7612,Martabak,Jakarta
GF-07614,Resto GrabMantap 7613,Beverages,Tangerang
GF-07615,Resto GrabMantap 7614,Seafood,Bekasi
GF-07616,Resto GrabMantap 7615,Beverages,Surabaya
GF-07617,Resto GrabMantap 7616,Martabak,Makassar
GF-07618,Resto GrabMantap 7617,Ayam Geprek,Makassar
GF-07619,Resto GrabMantap 7618,Seafood,Bekasi
GF-07620,Resto GrabMantap 7619,Seafood,Jakarta
GF-07621,Resto GrabMantap 7620,Martabak,Medan
GF-07622,Resto GrabMantap 7621,Ayam Geprek,Bekasi
GF-07623,Resto GrabMantap 7622,Beverages,Depok
GF-07624,Resto GrabMantap 7623,Fast Food,Depok
GF-07625,Resto GrabMantap 7624,Martabak,Jakarta
GF-07626,Resto GrabMantap 7625,Beverages,Bekasi
GF-07627,Resto GrabMantap 7626,Ayam Geprek,Medan
GF-07628,Resto GrabMantap 7627,Beverages,Bekasi
GF-07629,Resto GrabMantap 7628,Fast Food,Bogor
GF-07630,Resto GrabMantap 7629,Beverages,Bali
GF-07631,Resto GrabMantap 7630,Beverages,Tangerang
GF-07632,Resto GrabMantap 7631,Snacks,Tangerang
GF-07633,Resto GrabMantap 7632,Fast Food,Bogor
GF-07634,Resto GrabMantap 7633,Fast Food,Bali
GF-07635,Resto GrabMantap 7634,Fast Food,Tangerang
GF-07636,Resto GrabMantap 7635,Snacks,Bekasi
GF-07637,Resto GrabMantap 7636,Ayam Geprek,Bali
GF-07638,Resto GrabMantap 7637,Snacks,Surabaya
GF-07639,Resto GrabMantap 7638,Martabak,Bali
GF-07640,Resto GrabMantap 7639,Fast Food,Bogor
GF-07641,Resto GrabMantap 7640,Fast Food,Tangerang
GF-07642,Resto GrabMantap 7641,Snacks,Surabaya
GF-07643,Resto GrabMantap 7642,Martabak,Medan
GF-07644,Resto GrabMantap 7643,Martabak,Bekasi
GF-07645,Resto GrabMantap 7644,Beverages,Bandung
GF-07646,Resto GrabMantap 7645,Snacks,Bekasi
GF-07647,Resto GrabMantap 7646,Beverages,Surabaya
GF-07648,Resto GrabMantap 7647,Beverages,Bali
GF-07649,Resto GrabMantap 7648,Beverages,Bandung
GF-07650,Resto GrabMantap 7649,Snacks,Depok
GF-07651,Resto GrabMantap 7650,Seafood,Bekasi
GF-07652,Resto GrabMantap 7651,Fast Food,Medan
GF-07653,Resto GrabMantap 7652,Seafood,Bandung
GF-07654,Resto GrabMantap 7653,Seafood,Depok
GF-07655,Resto GrabMantap 7654,Snacks,Bali
GF-07656,Resto GrabMantap 7655,Snacks,Depok
GF-07657,Resto GrabMantap 7656,Ayam Geprek,Bandung
GF-07658,Resto GrabMantap 7657,Beverages,Bogor
GF-07659,Resto GrabMantap 7658,Fast Food,Makassar
GF-07660,Resto GrabMantap 7659,Beverages,Bogor
GF-07661,Resto GrabMantap 7660,Snacks,Tangerang
GF-07662,Resto GrabMantap 7661,Seafood,Bandung
GF-07663,Resto GrabMantap 7662,Martabak,Bogor
GF-07664,Resto GrabMantap 7663,Fast Food,Bekasi
GF-07665,Resto GrabMantap 7664,Martabak,Tangerang
GF-07666,Resto GrabMantap 7665,Ayam Geprek,Medan
GF-07667,Resto GrabMantap 7666,Ayam Geprek,Depok
GF-07668,Resto GrabMantap 7667,Snacks,Bekasi
GF-07669,Resto GrabMantap 7668,Ayam Geprek,Bogor
GF-07670,Resto GrabMantap 7669,Snacks,Makassar
GF-07671,Resto GrabMantap 7670,Ayam Geprek,Surabaya
GF-07672,Resto GrabMantap 7671,Fast Food,Bekasi
GF-07673,Resto GrabMantap 7672,Snacks,Bandung
GF-07674,Resto GrabMantap 7673,Seafood,Depok
GF-07675,Resto GrabMantap 7674,Beverages,Bali
GF-07676,Resto GrabMantap 7675,Fast Food,Bandung
GF-07677,Resto GrabMantap 7676,Ayam Geprek,Depok
GF-07678,Resto GrabMantap 7677,Snacks,Tangerang
GF-07679,Resto GrabMantap 7678,Ayam Geprek,Bali
GF-07680,Resto GrabMantap 7679,Snacks,Jakarta
GF-07681,Resto GrabMantap 7680,Fast Food,Tangerang
GF-07682,Resto GrabMantap 7681,Ayam Geprek,Makassar
GF-07683,Resto GrabMantap 7682,Seafood,Depok
GF-07684,Resto GrabMantap 7683,Snacks,Tangerang
GF-07685,Resto GrabMantap 7684,Martabak,Bogor
GF-07686,Resto GrabMantap 7685,Ayam Geprek,Bekasi
GF-07687,Resto GrabMantap 7686,Fast Food,Jakarta
GF-07688,Resto GrabMantap 7687,Fast Food,Bali
GF-07689,Resto GrabMantap 7688,Fast Food,Surabaya
GF-07690,Resto GrabMantap 7689,Fast Food,Jakarta
GF-07691,Resto GrabMantap 7690,Fast Food,Depok
GF-07692,Resto GrabMantap 7691,Ayam Geprek,Bali
GF-07693,Resto GrabMantap 7692,Fast Food,Surabaya
GF-07694,Resto GrabMantap 7693,Fast Food,Depok
GF-07695,Resto GrabMantap 7694,Fast Food,Medan
GF-07696,Resto GrabMantap 7695,Ayam Geprek,Jakarta
GF-07697,Resto GrabMantap 7696,Ayam Geprek,Makassar
GF-07698,Resto GrabMantap 7697,Ayam Geprek,Medan
GF-07699,Resto GrabMantap 7698,Beverages,Medan
GF-07700,Resto GrabMantap 7699,Beverages,Bali
GF-07701,Resto GrabMantap 7700,Fast Food,Bali
GF-07702,Resto GrabMantap 7701,Beverages,Surabaya
GF-07703,Resto GrabMantap 7702,Beverages,Bandung
GF-07704,Resto GrabMantap 7703,Ayam Geprek,Bekasi
GF-07705,Resto GrabMantap 7704,Snacks,Jakarta
GF-07706,Resto GrabMantap 7705,Seafood,Medan
GF-07707,Resto GrabMantap 7706,Beverages,Tangerang
GF-07708,Resto GrabMantap 7707,Fast Food,Makassar
GF-07709,Resto GrabMantap 7708,Ayam Geprek,Depok
GF-07710,Resto GrabMantap 7709,Fast Food,Surabaya
GF-07711,Resto GrabMantap 7710,Snacks,Jakarta
GF-07712,Resto GrabMantap 7711,Beverages,Medan
GF-07713,Resto GrabMantap 7712,Snacks,Jakarta
GF-07714,Resto GrabMantap 7713,Ayam Geprek,Bandung
GF-07715,Resto GrabMantap 7714,Fast Food,Surabaya
GF-07716,Resto GrabMantap 7715,Seafood,Surabaya
GF-07717,Resto GrabMantap 7716,Fast Food,Makassar
GF-07718,Resto GrabMantap 7717,Beverages,Depok
GF-07719,Resto GrabMantap 7718,Snacks,Bandung
GF-07720,Resto GrabMantap 7719,Snacks,Makassar
GF-07721,Resto GrabMantap 7720,Beverages,Depok
GF-07722,Resto GrabMantap 7721,Beverages,Depok
GF-07723,Resto GrabMantap 7722,Snacks,Bali
GF-07724,Resto GrabMantap 7723,Beverages,Bekasi
GF-07725,Resto GrabMantap 7724,Martabak,Depok
GF-07726,Resto GrabMantap 7725,Beverages,Jakarta
GF-07727,Resto GrabMantap 7726,Seafood,Bali
GF-07728,Resto GrabMantap 7727,Snacks,Medan
GF-07729,Resto GrabMantap 7728,Snacks,Tangerang
GF-07730,Resto GrabMantap 7729,Beverages,Bandung
GF-07731,Resto GrabMantap 7730,Beverages,Medan
GF-07732,Resto GrabMantap 7731,Ayam Geprek,Surabaya
GF-07733,Resto GrabMantap 7732,Fast Food,Bali
GF-07734,Resto GrabMantap 7733,Fast Food,Makassar
GF-07735,Resto GrabMantap 7734,Snacks,Bali
GF-07736,Resto GrabMantap 7735,Fast Food,Makassar
GF-07737,Resto GrabMantap 7736,Martabak,Jakarta
GF-07738,Resto GrabMantap 7737,Seafood,Jakarta
GF-07739,Resto GrabMantap 7738,Beverages,Bogor
GF-07740,Resto GrabMantap 7739,Snacks,Bogor
GF-07741,Resto GrabMantap 7740,Beverages,Surabaya
GF-07742,Resto GrabMantap 7741,Snacks,Bandung
GF-07743,Resto GrabMantap 7742,Martabak,Bogor
GF-07744,Resto GrabMantap 7743,Ayam Geprek,Bandung
GF-07745,Resto GrabMantap 7744,Ayam Geprek,Jakarta
GF-07746,Resto GrabMantap 7745,Fast Food,Bandung
GF-07747,Resto GrabMantap 7746,Snacks,Medan
GF-07748,Resto GrabMantap 7747,Ayam Geprek,Jakarta
GF-07749,Resto GrabMantap 7748,Beverages,Tangerang
GF-07750,Resto GrabMantap 7749,Martabak,Bandung
GF-07751,Resto GrabMantap 7750,Seafood,Bogor
GF-07752,Resto GrabMantap 7751,Beverages,Medan
GF-07753,Resto GrabMantap 7752,Snacks,Bekasi
GF-07754,Resto GrabMantap 7753,Beverages,Depok
GF-07755,Resto GrabMantap 7754,Seafood,Makassar
GF-07756,Resto GrabMantap 7755,Beverages,Medan
GF-07757,Resto GrabMantap 7756,Beverages,Depok
GF-07758,Resto GrabMantap 7757,Fast Food,Bekasi
GF-07759,Resto GrabMantap 7758,Beverages,Surabaya
GF-07760,Resto GrabMantap 7759,Snacks,Jakarta
GF-07761,Resto GrabMantap 7760,Snacks,Surabaya
GF-07762,Resto GrabMantap 7761,Snacks,Surabaya
GF-07763,Resto GrabMantap 7762,Seafood,Surabaya
GF-07764,Resto GrabMantap 7763,Ayam Geprek,Bali
GF-07765,Resto GrabMantap 7764,Beverages,Tangerang
GF-07766,Resto GrabMantap 7765,Fast Food,Bandung
GF-07767,Resto GrabMantap 7766,Fast Food,Makassar
GF-07768,Resto GrabMantap 7767,Fast Food,Bandung
GF-07769,Resto GrabMantap 7768,Martabak,Bekasi
GF-07770,Resto GrabMantap 7769,Snacks,Bali
GF-07771,Resto GrabMantap 7770,Snacks,Bali
GF-07772,Resto GrabMantap 7771,Seafood,Bogor
GF-07773,Resto GrabMantap 7772,Martabak,Medan
GF-07774,Resto GrabMantap 7773,Beverages,Bali
GF-07775,Resto GrabMantap 7774,Fast Food,Depok
GF-07776,Resto GrabMantap 7775,Snacks,Bogor
GF-07777,Resto GrabMantap 7776,Seafood,Surabaya
GF-07778,Resto GrabMantap 7777,Seafood,Bekasi
GF-07779,Resto GrabMantap 7778,Ayam Geprek,Jakarta
GF-07780,Resto GrabMantap 7779,Seafood,Bekasi
GF-07781,Resto GrabMantap 7780,Snacks,Bogor
GF-07782,Resto GrabMantap 7781,Seafood,Bekasi
GF-07783,Resto GrabMantap 7782,Seafood,Medan
GF-07784,Resto GrabMantap 7783,Fast Food,Surabaya
GF-07785,Resto GrabMantap 7784,Beverages,Bandung
GF-07786,Resto GrabMantap 7785,Ayam Geprek,Makassar
GF-07787,Resto GrabMantap 7786,Snacks,Surabaya
GF-07788,Resto GrabMantap 7787,Ayam Geprek,Depok
GF-07789,Resto GrabMantap 7788,Ayam Geprek,Depok
GF-07790,Resto GrabMantap 7789,Snacks,Tangerang
GF-07791,Resto GrabMantap 7790,Seafood,Bali
GF-07792,Resto GrabMantap 7791,Ayam Geprek,Surabaya
GF-07793,Resto GrabMantap 7792,Fast Food,Depok
GF-07794,Resto GrabMantap 7793,Martabak,Surabaya
GF-07795,Resto GrabMantap 7794,Fast Food,Surabaya
GF-07796,Resto GrabMantap 7795,Snacks,Medan
GF-07797,Resto GrabMantap 7796,Seafood,Depok
GF-07798,Resto GrabMantap 7797,Snacks,Tangerang
GF-07799,Resto GrabMantap 7798,Martabak,Tangerang
GF-07800,Resto GrabMantap 7799,Fast Food,Bandung
GF-07801,Resto GrabMantap 7800,Beverages,Jakarta
GF-07802,Resto GrabMantap 7801,Martabak,Surabaya
GF-07803,Resto GrabMantap 7802,Fast Food,Bekasi
GF-07804,Resto GrabMantap 7803,Beverages,Surabaya
GF-07805,Resto GrabMantap 7804,Ayam Geprek,Jakarta
GF-07806,Resto GrabMantap 7805,Martabak,Depok
GF-07807,Resto GrabMantap 7806,Ayam Geprek,Depok
GF-07808,Resto GrabMantap 7807,Beverages,Medan
GF-07809,Resto GrabMantap 7808,Snacks,Medan
GF-07810,Resto GrabMantap 7809,Seafood,Bandung
GF-07811,Resto GrabMantap 7810,Martabak,Surabaya
GF-07812,Resto GrabMantap 7811,Snacks,Bali
GF-07813,Resto GrabMantap 7812,Ayam Geprek,Makassar
GF-07814,Resto GrabMantap 7813,Martabak,Surabaya
GF-07815,Resto GrabMantap 7814,Ayam Geprek,Bali
GF-07816,Resto GrabMantap 7815,Martabak,Medan
GF-07817,Resto GrabMantap 7816,Ayam Geprek,Depok
GF-07818,Resto GrabMantap 7817,Martabak,Surabaya
GF-07819,Resto GrabMantap 7818,Snacks,Bogor
GF-07820,Resto GrabMantap 7819,Beverages,Jakarta
GF-07821,Resto GrabMantap 7820,Seafood,Jakarta
GF-07822,Resto GrabMantap 7821,Martabak,Bali
GF-07823,Resto GrabMantap 7822,Martabak,Bandung
GF-07824,Resto GrabMantap 7823,Snacks,Bali
GF-07825,Resto GrabMantap 7824,Fast Food,Bali
GF-07826,Resto GrabMantap 7825,Fast Food,Tangerang
GF-07827,Resto GrabMantap 7826,Ayam Geprek,Makassar
GF-07828,Resto GrabMantap 7827,Fast Food,Bandung
GF-07829,Resto GrabMantap 7828,Seafood,Bogor
GF-07830,Resto GrabMantap 7829,Snacks,Makassar
GF-07831,Resto GrabMantap 7830,Snacks,Jakarta
GF-07832,Resto GrabMantap 7831,Ayam Geprek,Bandung
GF-07833,Resto GrabMantap 7832,Fast Food,Bogor
GF-07834,Resto GrabMantap 7833,Ayam Geprek,Tangerang
GF-07835,Resto GrabMantap 7834,Ayam Geprek,Bali
GF-07836,Resto GrabMantap 7835,Seafood,Bandung
GF-07837,Resto GrabMantap 7836,Ayam Geprek,Bandung
GF-07838,Resto GrabMantap 7837,Ayam Geprek,Medan
GF-07839,Resto GrabMantap 7838,Seafood,Jakarta
GF-07840,Resto GrabMantap 7839,Snacks,Makassar
GF-07841,Resto GrabMantap 7840,Martabak,Bandung
GF-07842,Resto GrabMantap 7841,Snacks,Bandung
GF-07843,Resto GrabMantap 7842,Snacks,Jakarta
GF-07844,Resto GrabMantap 7843,Seafood,Surabaya
GF-07845,Resto GrabMantap 7844,Ayam Geprek,Tangerang
GF-07846,Resto GrabMantap 7845,Martabak,Surabaya
GF-07847,Resto GrabMantap 7846,Fast Food,Medan
GF-07848,Resto GrabMantap 7847,Beverages,Tangerang
GF-07849,Resto GrabMantap 7848,Martabak,Depok
GF-07850,Resto GrabMantap 7849,Seafood,Tangerang
GF-07851,Resto GrabMantap 7850,Snacks,Makassar
GF-07852,Resto GrabMantap 7851,Seafood,Surabaya
GF-07853,Resto GrabMantap 7852,Ayam Geprek,Bekasi
GF-07854,Resto GrabMantap 7853,Ayam Geprek,Makassar
GF-07855,Resto GrabMantap 7854,Fast Food,Bekasi
GF-07856,Resto GrabMantap 7855,Fast Food,Bogor
GF-07857,Resto GrabMantap 7856,Ayam Geprek,Tangerang
GF-07858,Resto GrabMantap 7857,Martabak,Depok
GF-07859,Resto GrabMantap 7858,Martabak,Bali
GF-07860,Resto GrabMantap 7859,Martabak,Bekasi
GF-07861,Resto GrabMantap 7860,Ayam Geprek,Jakarta
GF-07862,Resto GrabMantap 7861,Martabak,Makassar
GF-07863,Resto GrabMantap 7862,Seafood,Bekasi
GF-07864,Resto GrabMantap 7863,Seafood,Medan
GF-07865,Resto GrabMantap 7864,Snacks,Bekasi
GF-07866,Resto GrabMantap 7865,Seafood,Medan
GF-07867,Resto GrabMantap 7866,Martabak,Bekasi
GF-07868,Resto GrabMantap 7867,Martabak,Bali
GF-07869,Resto GrabMantap 7868,Snacks,Bekasi
GF-07870,Resto GrabMantap 7869,Fast Food,Surabaya
GF-07871,Resto GrabMantap 7870,Beverages,Bogor
