,merchant_id,merchant_name,cuisine_type,city
7149,GF-07150,Resto GrabMantap 7149,Seafood,Bandung
7150,GF-07151,Resto GrabMantap 7150,Beverages,Jakarta
7151,GF-07152,Resto GrabMantap 7151,Martabak,Bogor
7152,GF-07153,Resto GrabMantap 7152,Beverages,Depok
7153,GF-07154,Resto GrabMantap 7153,Seafood,Medan
7154,GF-07155,Resto GrabMantap 7154,Ayam Geprek,Medan
7155,GF-07156,Resto GrabMantap 7155,Snacks,Depok
7156,GF-07157,Resto GrabMantap 7156,Fast Food,Bogor
7157,GF-07158,Resto GrabMantap 7157,Beverages,Bogor
7158,GF-07159,Resto GrabMantap 7158,Beverages,Jakarta
7159,GF-07160,Resto GrabMantap 7159,Beverages,Tangerang
7160,GF-07161,Resto GrabMantap 7160,Seafood,Jakarta
7161,GF-07162,Resto GrabMantap 7161,Martabak,Depok
7162,GF-07163,Resto GrabMantap 7162,Fast Food,Tangerang
7163,GF-07164,Resto GrabMantap 7163,Martabak,Bali
7164,GF-07165,Resto GrabMantap 7164,Fast Food,Bali
7165,GF-07166,Resto GrabMantap 7165,Seafood,Tangerang
7166,GF-07167,Resto GrabMantap 7166,Beverages,Tangerang
7167,GF-07168,Resto GrabMantap 7167,Ayam Geprek,Makassar
7168,GF-07169,Resto GrabMantap 7168,Martabak,Tangerang
7169,GF-07170,Resto GrabMantap 7169,Ayam Geprek,Bekasi
7170,GF-07171,Resto GrabMantap 7170,Snacks,Tangerang
7171,GF-07172,Resto GrabMantap 7171,Fast Food,Bogor
7172,GF-07173,Resto GrabMantap 7172,Martabak,Tangerang
7173,GF-07174,Resto GrabMantap 7173,Snacks,Medan
7174,GF-07175,Resto GrabMantap 7174,Fast Food,Bekasi
7175,GF-07176,Resto GrabMantap 7175,Snacks,Jakarta
7176,GF-07177,Resto GrabMantap 7176,Seafood,Tangerang
7177,GF-07178,Resto GrabMantap 7177,Seafood,Surabaya
7178,GF-07179,Resto GrabMantap 7178,Snacks,Medan
7179,GF-07180,Resto GrabMantap 7179,Martabak,Medan
7180,GF-07181,Resto GrabMantap 7180,Ayam Geprek,Depok
7181,GF-07182,Resto GrabMantap 7181,Martabak,Jakarta
7182,GF-07183,Resto GrabMantap 7182,Snacks,Depok
7183,GF-07184,Resto GrabMantap 7183,Fast Food,Bandung
7184,GF-07185,Resto GrabMantap 7184,Martabak,Bekasi
7185,GF-07186,Resto GrabMantap 7185,Beverages,Bandung
7186,GF-07187,Resto GrabMantap 7186,Seafood,Bali
7187,GF-07188,Resto GrabMantap 7187,Fast Food,Surabaya
7188,GF-07189,Resto GrabMantap 7188,Fast Food,Surabaya
7189,GF-07190,Resto GrabMantap 7189,Seafood,Bogor
7190,GF-07191,Resto GrabMantap 7190,Ayam Geprek,Makassar
7191,GF-07192,Resto GrabMantap 7191,Ayam Geprek,Bogor
7192,GF-07193,Resto GrabMantap 7192,Seafood,Bandung
7193,GF-07194,Resto GrabMantap 7193,Beverages,Jakarta
7194,GF-07195,Resto GrabMantap 7194,Seafood,Jakarta
7195,GF-07196,Resto GrabMantap 7195,Seafood,Bekasi
7196,GF-07197,Resto GrabMantap 7196,Martabak,Medan
7197,GF-07198,Resto GrabMantap 7197,Snacks,Makassar
7198,GF-07199,Resto GrabMantap 7198,Snacks,Bali
7199,GF-07200,Resto GrabMantap 7199,Snacks,Bogor
7200,GF-07201,Resto GrabMantap 7200,Fast Food,Bekasi
7201,GF-07202,Resto GrabMantap 7201,Fast Food,Medan
7202,GF-07203,Resto GrabMantap 7202,Martabak,Bali
7203,GF-07204,Resto GrabMantap 7203,Fast Food,Surabaya
7204,GF-07205,Resto GrabMantap 7204,Beverages,Bogor
7205,GF-07206,Resto GrabMantap 7205,Fast Food,Bekasi
7206,GF-07207,Resto GrabMantap 7206,Snacks,Jakarta
7207,GF-07208,Resto GrabMantap 7207,Martabak,Depok
7208,GF-07209,Resto GrabMantap 7208,Snacks,Medan
7209,GF-07210,Resto GrabMantap 7209,Seafood,Bandung
7210,GF-07211,Resto GrabMantap 7210,Martabak,Medan
7211,GF-07212,Resto GrabMantap 7211,Ayam Geprek,Surabaya
7212,GF-07213,Resto GrabMantap 7212,Beverages,Tangerang
7213,GF-07214,Resto GrabMantap 7213,Snacks,Bandung
7214,GF-07215,Resto GrabMantap 7214,Snacks,Jakarta
7215,GF-07216,Resto GrabMantap 7215,Snacks,Jakarta
7216,GF-07217,Resto GrabMantap 7216,Fast Food,Bali
7217,GF-07218,Resto GrabMantap 7217,Ayam Geprek,Tangerang
7218,GF-07219,Resto GrabMantap 7218,Snacks,Tangerang
7219,GF-07220,Resto GrabMantap 7219,Ayam Geprek,Makassar
7220,GF-07221,Resto GrabMantap 7220,Seafood,Depok
7221,GF-07222,Resto GrabMantap 7221,Ayam Geprek,Jakarta
7222,GF-07223,Resto GrabMantap 7222,Fast Food,Makassar
7223,GF-07224,Resto GrabMantap 7223,Fast Food,Surabaya
7224,GF-07225,Resto GrabMantap 7224,Seafood,Jakarta
7225,GF-07226,Resto GrabMantap 7225,Ayam Geprek,Depok
7226,GF-07227,Resto GrabMantap 7226,Beverages,Jakarta
7227,GF-07228,Resto GrabMantap 7227,Martabak,Depok
7228,GF-07229,Resto GrabMantap 7228,Martabak,Bali
7229,GF-07230,Resto GrabMantap 7229,Martabak,Surabaya
7230,GF-07231,Resto GrabMantap 7230,Snacks,Depok
7231,GF-07232,Resto GrabMantap 7231,Snacks,Bandung
7232,GF-07233,Resto GrabMantap 7232,Ayam Geprek,Bekasi
7233,GF-07234,Resto GrabMantap 7233,Ayam Geprek,Bogor
7234,GF-07235,Resto GrabMantap 7234,Seafood,Surabaya
7235,GF-07236,Resto GrabMantap 7235,Fast Food,Jakarta
7236,GF-07237,Resto GrabMantap 7236,Seafood,Medan
7237,GF-07238,Resto GrabMantap 7237,Fast Food,Depok
7238,GF-07239,Resto GrabMantap 7238,Seafood,Jakarta
7239,GF-07240,Resto GrabMantap 7239,Beverages,Bogor
7240,GF-07241,Resto GrabMantap 7240,Snacks,Tangerang
7241,GF-07242,Resto GrabMantap 7241,Snacks,Makassar
7242,GF-07243,Resto GrabMantap 7242,Seafood,Jakarta
7243,GF-07244,Resto GrabMantap 7243,Snacks,Surabaya
7244,GF-07245,Resto GrabMantap 7244,Seafood,Bali
7245,GF-07246,Resto GrabMantap 7245,Beverages,Medan
7246,GF-07247,Resto GrabMantap 7246,Ayam Geprek,Tangerang
7247,GF-07248,Resto GrabMantap 7247,Martabak,Medan
7248,GF-07249,Resto GrabMantap 7248,Martabak,Tangerang
7249,GF-07250,Resto GrabMantap 7249,Seafood,Tangerang
7250,GF-07251,Resto GrabMantap 7250,Seafood,Bandung
7251,GF-07252,Resto GrabMantap 7251,Ayam Geprek,Tangerang
7252,GF-07253,Resto GrabMantap 7252,Ayam Geprek,Makassar
7253,GF-07254,Resto GrabMantap 7253,Snacks,Jakarta
7254,GF-07255,Resto GrabMantap 7254,Seafood,Bali
7255,GF-07256,Resto GrabMantap 7255,Fast Food,Jakarta
7256,GF-07257,Resto GrabMantap 7256,Seafood,Bogor
7257,GF-07258,Resto GrabMantap 7257,Snacks,Bali
7258,GF-07259,Resto GrabMantap 7258,Martabak,Medan
7259,GF-07260,Resto GrabMantap 7259,Ayam Geprek,Bandung
7260,GF-07261,Resto GrabMantap 7260,Seafood,Bogor
7261,GF-07262,Resto GrabMantap 7261,Beverages,Tangerang
7262,GF-07263,Resto GrabMantap 7262,Martabak,Makassar
7263,GF-07264,Resto GrabMantap 7263,Martabak,Bekasi
7264,GF-07265,Resto GrabMantap 7264,Ayam Geprek,Makassar
7265,GF-07266,Resto GrabMantap 7265,Beverages,Bekasi
7266,GF-07267,Resto GrabMantap 7266,Seafood,Medan
7267,GF-07268,Resto GrabMantap 7267,Beverages,Bogor
7268,GF-07269,Resto GrabMantap 7268,Seafood,Bogor
7269,GF-07270,Resto GrabMantap 7269,Fast Food,Bali
7270,GF-07271,Resto GrabMantap 7270,Ayam Geprek,Bogor
7271,GF-07272,Resto GrabMantap 7271,Martabak,Bogor
7272,GF-07273,Resto GrabMantap 7272,Beverages,Depok
7273,GF-07274,Resto GrabMantap 7273,Ayam Geprek,Surabaya
7274,GF-07275,Resto GrabMantap 7274,Ayam Geprek,Surabaya
7275,GF-07276,Resto GrabMantap 7275,Fast Food,Bekasi
7276,GF-07277,Resto GrabMantap 7276,Snacks,Medan
7277,GF-07278,Resto GrabMantap 7277,Seafood,Bogor
7278,GF-07279,Resto GrabMantap 7278,Ayam Geprek,Surabaya
7279,GF-07280,Resto GrabMantap 7279,Seafood,Makassar
7280,GF-07281,Resto GrabMantap 7280,Fast Food,Bandung
7281,GF-07282,Resto GrabMantap 7281,Ayam Geprek,Bogor
7282,GF-07283,Resto GrabMantap 7282,Snacks,Jakarta
7283,GF-07284,Resto GrabMantap 7283,Seafood,Makassar
7284,GF-07285,Resto GrabMantap 7284,Ayam Geprek,Surabaya
7285,GF-07286,Resto GrabMantap 7285,Fast Food,Jakarta
7286,GF-07287,Resto GrabMantap 7286,Fast Food,Surabaya
7287,GF-07288,Resto GrabMantap 7287,Seafood,Bekasi
7288,GF-07289,Resto GrabMantap 7288,Seafood,Surabaya
7289,GF-07290,Resto GrabMantap 7289,Seafood,Tangerang
7290,GF-07291,Resto GrabMantap 7290,Seafood,Depok
7291,GF-07292,Resto GrabMantap 7291,Seafood,Depok
7292,GF-07293,Resto GrabMantap 7292,Martabak,Bekasi
7293,GF-07294,Resto GrabMantap 7293,Fast Food,Makassar
7294,GF-07295,Resto GrabMantap 7294,Martabak,Bogor
7295,GF-07296,Resto GrabMantap 7295,Snacks,Bogor
7296,GF-07297,Resto GrabMantap 7296,Snacks,Bekasi
7297,GF-07298,Resto GrabMantap 7297,Snacks,Bali
7298,GF-07299,Resto GrabMantap 7298,Martabak,Surabaya
7299,GF-07300,Resto GrabMantap 7299,Seafood,Makassar
7300,GF-07301,Resto GrabMantap 7300,Seafood,Surabaya
7301,GF-07302,Resto GrabMantap 7301,Martabak,Bekasi
7302,GF-07303,Resto GrabMantap 7302,Fast Food,Bekasi
7303,GF-07304,Resto GrabMantap 7303,Snacks,Makassar
7304,GF-07305,Resto GrabMantap 7304,Beverages,Bandung
7305,GF-07306,Resto GrabMantap 7305,Ayam Geprek,Bali
7306,GF-07307,Resto GrabMantap 7306,Fast Food,Medan
7307,GF-07308,Resto GrabMantap 7307,Beverages,Bekasi
7308,GF-07309,Resto GrabMantap 7308,Seafood,Makassar
7309,GF-07310,Resto GrabMantap 7309,Beverages,Makassar
7310,GF-07311,Resto GrabMantap 7310,Snacks,Bali
7311,GF-07312,Resto GrabMantap 7311,Snacks,Bali
7312,GF-07313,Resto GrabMantap 7312,Martabak,Bali
7313,GF-07314,Resto GrabMantap 7313,Fast Food,Jakarta
7314,GF-07315,Resto GrabMantap 7314,Ayam Geprek,Bali
7315,GF-07316,Resto GrabMantap 7315,Fast Food,Tangerang
7316,GF-07317,Resto GrabMantap 7316,Martabak,Bekasi
7317,GF-07318,Resto GrabMantap 7317,Snacks,Depok
7318,GF-07319,Resto GrabMantap 7318,Beverages,Bali
7319,GF-07320,Resto GrabMantap 7319,Martabak,Medan
7320,GF-07321,Resto GrabMantap 7320,Beverages,Bandung
7321,GF-07322,Resto GrabMantap 7321,Snacks,Bogor
7322,GF-07323,Resto GrabMantap 7322,Fast Food,Surabaya
7323,GF-07324,Resto GrabMantap 7323,Snacks,Bogor
7324,GF-07325,Resto GrabMantap 7324,Snacks,Surabaya
7325,GF-07326,Resto GrabMantap 7325,Fast Food,Medan
7326,GF-07327,Resto GrabMantap 7326,Snacks,Depok
7327,GF-07328,Resto GrabMantap 7327,Snacks,Bali
7328,GF-07329,Resto GrabMantap 7328,Ayam Geprek,Bekasi
7329,GF-07330,Resto GrabMantap 7329,Ayam Geprek,Bandung
7330,GF-07331,Resto GrabMantap 7330,Martabak,Makassar
7331,GF-07332,Resto GrabMantap 7331,Ayam Geprek,Depok
7332,GF-07333,Resto GrabMantap 7332,Beverages,Medan
7333,GF-07334,Resto GrabMantap 7333,Fast Food,Bogor
7334,GF-07335,Resto GrabMantap 7334,Seafood,Bali
7335,GF-07336,Resto GrabMantap 7335,Fast Food,Bali
7336,GF-07337,Resto GrabMantap 7336,Seafood,Bandung
7337,GF-07338,Resto GrabMantap 7337,Martabak,Bandung
7338,GF-07339,Resto GrabMantap 7338,Snacks,Jakarta
7339,GF-07340,Resto GrabMantap 7339,Snacks,Bekasi
7340,GF-07341,Resto GrabMantap 7340,Snacks,Jakarta
7341,GF-07342,Resto GrabMantap 7341,Fast Food,Bali
7342,GF-07343,Resto GrabMantap 7342,Beverages,Bogor
7343,GF-07344,Resto GrabMantap 7343,Snacks,Bogor
7344,GF-07345,Resto GrabMantap 7344,Martabak,Tangerang
7345,GF-07346,Resto GrabMantap 7345,Seafood,Bogor
7346,GF-07347,Resto GrabMantap 7346,Fast Food,Bandung
7347,GF-07348,Resto GrabMantap 7347,Snacks,Tangerang
7348,GF-07349,Resto GrabMantap 7348,Martabak,Bali
7349,GF-07350,Resto GrabMantap 7349,Ayam Geprek,Tangerang
7350,GF-07351,Resto GrabMantap 7350,Snacks,Makassar
7351,GF-07352,Resto GrabMantap 7351,Fast Food,Bekasi
7352,GF-07353,Resto GrabMantap 7352,Beverages,Bandung
7353,GF-07354,Resto GrabMantap 7353,Snacks,Depok
7354,GF-07355,Resto GrabMantap 7354,Fast Food,Surabaya
7355,GF-07356,Resto GrabMantap 7355,Ayam Geprek,Medan
7356,GF-07357,Resto GrabMantap 7356,Seafood,Bandung
7357,GF-07358,Resto GrabMantap 7357,Seafood,Bandung
7358,GF-07359,Resto GrabMantap 7358,Ayam Geprek,Medan
7359,GF-07360,Resto GrabMantap 7359,Snacks,Depok
7360,GF-07361,Resto GrabMantap 7360,Ayam Geprek,Depok
7361,GF-07362,Resto GrabMantap 7361,Beverages,Bali
7362,GF-07363,Resto GrabMantap 7362,Beverages,Makassar
7363,GF-07364,Resto GrabMantap 7363,Seafood,Bandung
7364,GF-07365,Resto GrabMantap 7364,Fast Food,Bandung
7365,GF-07366,Resto GrabMantap 7365,Ayam Geprek,Bandung
7366,GF-07367,Resto GrabMantap 7366,Seafood,Depok
7367,GF-07368,Resto GrabMantap 7367,Beverages,Jakarta
7368,GF-07369,Resto GrabMantap 7368,Seafood,Medan
7369,GF-07370,Resto GrabMantap 7369,Fast Food,Jakarta
7370,GF-07371,Resto GrabMantap 7370,Seafood,Depok
7371,GF-07372,Resto GrabMantap 7371,Ayam Geprek,Depok
7372,GF-07373,Resto GrabMantap 7372,Ayam Geprek,Jakarta
7373,GF-07374,Resto GrabMantap 7373,Beverages,Depok
7374,GF-07375,Resto GrabMantap 7374,Ayam Geprek,Tangerang
7375,GF-07376,Resto GrabMantap 7375,Snacks,Tangerang
7376,GF-07377,Resto GrabMantap 7376,Ayam Geprek,Bandung
7377,GF-07378,Resto GrabMantap 7377,Seafood,Surabaya
7378,GF-07379,Resto GrabMantap 7378,Snacks,Bogor
7379,GF-07380,Resto GrabMantap 7379,Ayam Geprek,Medan
7380,GF-07381,Resto GrabMantap 7380,Ayam Geprek,Medan
7381,GF-07382,Resto GrabMantap 7381,Snacks,Medan
7382,GF-07383,Resto GrabMantap 7382,Seafood,Tangerang
7383,GF-07384,Resto GrabMantap 7383,Fast Food,Surabaya
7384,GF-07385,Resto GrabMantap 7384,Snacks,Makassar
7385,GF-07386,Resto GrabMantap 7385,Seafood,Tangerang
7386,GF-07387,Resto GrabMantap 7386,Ayam Geprek,Bali
7387,GF-07388,Resto GrabMantap 7387,Beverages,Tangerang
7388,GF-07389,Resto GrabMantap 7388,Seafood,Tangerang
7389,GF-07390,Resto GrabMantap 7389,Snacks,Makassar
7390,GF-07391,Resto GrabMantap 7390,Fast Food,Bali
7391,GF-07392,Resto GrabMantap 7391,Fast Food,Depok
7392,GF-07393,Resto GrabMantap 7392,Martabak,Surabaya
7393,GF-07394,Resto GrabMantap 7393,Snacks,Tangerang
7394,GF-07395,Resto GrabMantap 7394,Beverages,Tangerang
7395,GF-07396,Resto GrabMantap 7395,Ayam Geprek,Makassar
7396,GF-07397,Resto GrabMantap 7396,Fast Food,Medan
7397,GF-07398,Resto GrabMantap 7397,Martabak,Tangerang
7398,GF-07399,Resto GrabMantap 7398,Ayam Geprek,Depok
7399,GF-07400,Resto GrabMantap 7399,Beverages,Bali
7400,GF-07401,Resto GrabMantap 7400,Snacks,Bandung
7401,GF-07402,Resto GrabMantap 7401,Ayam Geprek,Depok
7402,GF-07403,Resto GrabMantap 7402,Seafood,Bogor
7403,GF-07404,Resto GrabMantap 7403,Snacks,Bogor
7404,GF-07405,Resto GrabMantap 7404,Beverages,Bandung
7405,GF-07406,Resto GrabMantap 7405,Beverages,Bandung
7406,GF-07407,Resto GrabMantap 7406,Martabak,Depok
7407,GF-07408,Resto GrabMantap 7407,Beverages,Depok
7408,GF-07409,Resto GrabMantap 7408,Fast Food,Bogor
7409,GF-07410,Resto GrabMantap 7409,Beverages,Depok
7410,GF-07411,Resto GrabMantap 7410,Ayam Geprek,Bogor
7411,GF-07412,Resto GrabMantap 7411,Seafood,Bandung
7412,GF-07413,Resto GrabMantap 7412,Beverages,Makassar
7413,GF-07414,Resto GrabMantap 7413,Fast Food,Surabaya
7414,GF-07415,Resto GrabMantap 7414,Fast Food,Medan
7415,GF-07416,Resto GrabMantap 7415,Snacks,Surabaya
7416,GF-07417,Resto GrabMantap 7416,Beverages,Tangerang
7417,GF-07418,Resto GrabMantap 7417,Seafood,Tangerang
7418,GF-07419,Resto GrabMantap 7418,Snacks,Bogor
7419,GF-07420,Resto GrabMantap 7419,Seafood,Surabaya
7420,GF-07421,Resto GrabMantap 7420,Snacks,Medan
7421,GF-07422,Resto GrabMantap 7421,Snacks,Jakarta
7422,GF-07423,Resto GrabMantap 7422,Beverages,Surabaya
7423,GF-07424,Resto GrabMantap 7423,Martabak,Bandung
7424,GF-07425,Resto GrabMantap 7424,Snacks,Bogor
7425,GF-07426,Resto GrabMantap 7425,Ayam Geprek,Depok
7426,GF-07427,Resto GrabMantap 7426,Beverages,Makassar
7427,GF-07428,Resto GrabMantap 7427,Seafood,Depok
7428,GF-07429,Resto GrabMantap 7428,Snacks,Bekasi
7429,GF-07430,Resto GrabMantap 7429,Snacks,Bali
7430,GF-07431,Resto GrabMantap 7430,Beverages,Bali
7431,GF-07432,Resto GrabMantap 7431,Martabak,Jakarta
7432,GF-07433,Resto GrabMantap 7432,Beverages,Bogor
7433,GF-07434,Resto GrabMantap 7433,Ayam Geprek,Bekasi
7434,GF-07435,Resto GrabMantap 7434,Fast Food,Bandung
7435,GF-07436,Resto GrabMantap 7435,Snacks,Depok
7436,GF-07437,Resto GrabMantap 7436,Beverages,Bandung
7437,GF-07438,Resto GrabMantap 7437,Beverages,Bali
7438,GF-07439,Resto GrabMantap 7438,Beverages,Tangerang
7439,GF-07440,Resto GrabMantap 7439,Fast Food,Medan
7440,GF-07441,Resto GrabMantap 7440,Seafood,Makassar
7441,GF-07442,Resto GrabMantap 7441,Martabak,Medan
7442,GF-07443,Resto GrabMantap 7442,Martabak,Bali
7443,GF-07444,Resto GrabMantap 7443,Fast Food,Bekasi
7444,GF-07445,Resto GrabMantap 7444,Martabak,Bali
7445,GF-07446,Resto GrabMantap 7445,Fast Food,Jakarta
7446,GF-07447,Resto GrabMantap 7446,Seafood,Depok
7447,GF-07448,Resto GrabMantap 7447,Seafood,Bali
7448,GF-07449,Resto GrabMantap 7448,Snacks,Bandung
7449,GF-07450,Resto GrabMantap 7449,Seafood,Bali
7450,GF-07451,Resto GrabMantap 7450,Seafood,Bekasi
7451,GF-07452,Resto GrabMantap 7451,Seafood,Bekasi
7452,GF-07453,Resto GrabMantap 7452,Seafood,Jakarta
7453,GF-07454,Resto GrabMantap 7453,Fast Food,Bali
7454,GF-07455,Resto GrabMantap 7454,Martabak,Bekasi
7455,GF-07456,Resto GrabMantap 7455,Seafood,Depok
7456,GF-07457,Resto GrabMantap 7456,Martabak,Surabaya
7457,GF-07458,Resto GrabMantap 7457,Beverages,Jakarta
7458,GF-07459,Resto GrabMantap 7458,Martabak,Depok
7459,GF-07460,Resto GrabMantap 7459,Martabak,Medan
7460,GF-07461,Resto GrabMantap 7460,Fast Food,Jakarta
7461,GF-07462,Resto GrabMantap 7461,Ayam Geprek,Bogor
7462,GF-07463,Resto GrabMantap 7462,Fast Food,Makassar
7463,GF-07464,Resto GrabMantap 7463,Martabak,Bogor
7464,GF-07465,Resto GrabMantap 7464,Beverages,Bali
7465,GF-07466,Resto GrabMantap 7465,Beverages,Jakarta
7466,GF-07467,Resto GrabMantap 7466,Snacks,Bandung
7467,GF-07468,Resto GrabMantap 7467,Ayam Geprek,Bandung
7468,GF-07469,Resto GrabMantap 7468,Seafood,Depok
7469,GF-07470,Resto GrabMantap 7469,Snacks,Bogor
7470,GF-07471,Resto GrabMantap 7470,Snacks,Bandung
7471,GF-07472,Resto GrabMantap 7471,Martabak,Bogor
7472,GF-07473,Resto GrabMantap 7472,Beverages,Makassar
7473,GF-07474,Resto GrabMantap 7473,Seafood,Jakarta
7474,GF-07475,Resto GrabMantap 7474,Ayam Geprek,Medan
7475,GF-07476,Resto GrabMantap 7475,Snacks,Jakarta
7476,GF-07477,Resto GrabMantap 7476,Seafood,Bogor
7477,GF-07478,Resto GrabMantap 7477,Beverages,Bali
7478,GF-07479,Resto GrabMantap 7478,Ayam Geprek,Makassar
7479,GF-07480,Resto GrabMantap 7479,Beverages,Depok
7480,GF-07481,Resto GrabMantap 7480,Ayam Geprek,Jakarta
7481,GF-07482,Resto GrabMantap 7481,Seafood,Bekasi
7482,GF-07483,Resto GrabMantap 7482,Snacks,Bali
7483,GF-07484,Resto GrabMantap 7483,Seafood,Bogor
7484,GF-07485,Resto GrabMantap 7484,Martabak,Bali
7485,GF-07486,Resto GrabMantap 7485,Seafood,Makassar
7486,GF-07487,Resto GrabMantap 7486,Ayam Geprek,Depok
7487,GF-07488,Resto GrabMantap 7487,Fast Food,Surabaya
7488,GF-07489,Resto GrabMantap 7488,Snacks,Medan
7489,GF-07490,Resto GrabMantap 7489,Ayam Geprek,Bekasi
7490,GF-07491,Resto GrabMantap 7490,Snacks,Depok
7491,GF-07492,Resto GrabMantap 7491,Seafood,Bandung
7492,GF-07493,Resto GrabMantap 7492,Fast Food,Jakarta
7493,GF-07494,Resto GrabMantap 7493,Martabak,Makassar
7494,GF-07495,Resto GrabMantap 7494,Beverages,Tangerang
7495,GF-07496,Resto GrabMantap 7495,Martabak,Makassar
7496,GF-07497,Resto GrabMantap 7496,Ayam Geprek,Bekasi
7497,GF-07498,Resto GrabMantap 7497,Fast Food,Jakarta
7498,GF-07499,Resto GrabMantap 7498,Seafood,Bali
7499,GF-07500,Resto GrabMantap 7499,Fast Food,Depok
7500,GF-07501,Resto GrabMantap 7500,Fast Food,Makassar
7501,GF-07502,Resto GrabMantap 7501,Seafood,Medan
7502,GF-07503,Resto GrabMantap 7502,Beverages,Bekasi
7503,GF-07504,Resto GrabMantap 7503,Snacks,Bekasi
7504,GF-07505,Resto GrabMantap 7504,Seafood,Surabaya
7505,GF-07506,Resto GrabMantap 7505,Beverages,Jakarta
7506,GF-07507,Resto GrabMantap 7506,Seafood,Tangerang
7507,GF-07508,Resto GrabMantap 7507,Fast Food,Jakarta
7508,GF-07509,Resto GrabMantap 7508,Seafood,Tangerang
7509,GF-07510,Resto GrabMantap 7509,Beverages,Bekasi
7510,GF-07511,Resto GrabMantap 7510,Martabak,Makassar
7511,GF-07512,Resto GrabMantap 7511,Ayam Geprek,Tangerang
7512,GF-07513,Resto GrabMantap 7512,Seafood,Bogor
7513,GF-07514,Resto GrabMantap 7513,Martabak,Bali
7514,GF-07515,Resto GrabMantap 7514,Fast Food,Medan
7515,GF-07516,Resto GrabMantap 7515,Fast Food,Bali
7516,GF-07517,Resto GrabMantap 7516,Fast Food,Bali
7517,GF-07518,Resto GrabMantap 7517,Martabak,Jakarta
7518,GF-07519,Resto GrabMantap 7518,Fast Food,Bogor
7519,GF-07520,Resto GrabMantap 7519,Fast Food,Depok
7520,GF-07521,Resto GrabMantap 7520,Beverages,Bali
7521,GF-07522,Resto GrabMantap 7521,Fast Food,Tangerang
7522,GF-07523,Resto GrabMantap 7522,Fast Food,Bali
7523,GF-07524,Resto GrabMantap 7523,Snacks,Depok
7524,GF-07525,Resto GrabMantap 7524,Ayam Geprek,Bekasi
7525,GF-07526,Resto GrabMantap 7525,Snacks,Tangerang
7526,GF-07527,Resto GrabMantap 7526,Snacks,Surabaya
7527,GF-07528,Resto GrabMantap 7527,Beverages,Bandung
7528,GF-07529,Resto GrabMantap 7528,Seafood,Makassar
7529,GF-07530,Resto GrabMantap 7529,Martabak,Medan
7530,GF-07531,Resto GrabMantap 7530,Seafood,Bali
7531,GF-07532,Resto GrabMantap 7531,Martabak,Surabaya
7532,GF-07533,Resto GrabMantap 7532,Snacks,Depok
7533,GF-07534,Resto GrabMantap 7533,Seafood,Bali
7534,GF-07535,Resto GrabMantap 7534,Beverages,Bali
7535,GF-07536,Resto GrabMantap 7535,Beverages,Tangerang
7536,GF-07537,Resto GrabMantap 7536,Ayam Geprek,Surabaya
7537,GF-07538,Resto GrabMantap 7537,Martabak,Surabaya
7538,GF-07539,Resto GrabMantap 7538,Martabak,Surabaya
7539,GF-07540,Resto GrabMantap 7539,Martabak,Jakarta
7540,GF-07541,Resto GrabMantap 7540,Fast Food,Bekasi
7541,GF-07542,Resto GrabMantap 7541,Martabak,Tangerang
7542,GF-07543,Resto GrabMantap 7542,Seafood,Jakarta
7543,GF-07544,Resto GrabMantap 7543,Fast Food,Bogor
7544,GF-07545,Resto GrabMantap 7544,Snacks,Medan
7545,GF-07546,Resto GrabMantap 7545,Beverages,Jakarta
7546,GF-07547,Resto GrabMantap 7546,Fast Food,Depok
7547,GF-07548,Resto GrabMantap 7547,Beverages,Bogor
7548,GF-07549,Resto GrabMantap 7548,Ayam Geprek,Depok
7549,GF-07550,Resto GrabMantap 7549,Fast Food,Surabaya
7550,GF-07551,Resto GrabMantap 7550,Ayam Geprek,Surabaya
7551,GF-07552,Resto GrabMantap 7551,Beverages,Bogor
7552,GF-07553,Resto GrabMantap 7552,Snacks,Bandung
7553,GF-07554,Resto GrabMantap 7553,Snacks,Makassar
7554,GF-07555,Resto GrabMantap 7554,Ayam Geprek,Depok
7555,GF-07556,Resto GrabMantap 7555,Fast Food,Tangerang
7556,GF-07557,Resto GrabMantap 7556,Martabak,Bandung
7557,GF-07558,Resto GrabMantap 7557,Seafood,Bogor
7558,GF-07559,Resto GrabMantap 7558,Snacks,Tangerang
7559,GF-07560,Resto GrabMantap 7559,Snacks,Bandung
7560,GF-07561,Resto GrabMantap 7560,Snacks,Tangerang
7561,GF-07562,Resto GrabMantap 7561,Snacks,Bali
7562,GF-07563,Resto GrabMantap 7562,Beverages,Jakarta
7563,GF-07564,Resto GrabMantap 7563,Martabak,Bandung
7564,GF-07565,Resto GrabMantap 7564,Ayam Geprek,Depok
7565,GF-07566,Resto GrabMantap 7565,Seafood,Jakarta
7566,GF-07567,Resto GrabMantap 7566,Seafood,Tangerang
7567,GF-07568,Resto GrabMantap 7567,Snacks,Medan
7568,GF-07569,Resto GrabMantap 7568,Snacks,Jakarta
7569,GF-07570,Resto GrabMantap 7569,Fast Food,Surabaya
7570,GF-07571,Resto GrabMantap 7570,Beverages,Surabaya
7571,GF-07572,Resto GrabMantap 7571,Snacks,Surabaya
7572,GF-07573,Resto GrabMantap 7572,Fast Food,Bekasi
7573,GF-07574,Resto GrabMantap 7573,Martabak,Bandung
